"HOTEL_ID","HOTEL_NAME","HOTEL_RATING","NUNBER_RATING","TITLE_RATING","HOTEL_PRICE","HOTEL_PRICE_FREE","ROOM_TYPE","HOTEL_ADDRESS","HOTEL_LOCATION","HOTEL_DISTANCE","HOTEL_CONTENT","NUMBER_DAY","BED_TYPE","HOTEL_URL","HOTEL_IMAGE","HOTEL_PRICE_2"
"192","Nam Mon 2 The Boutique Hotel","9","84","Superb","15","10","Deluxe Bungalow with Garden View","233/38, Đường Nguyễn Văn Linh, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.2 km from centre","Chào đón bạn đến với Nam Mon 2 The Boutique Hotel, ""Mái nhà xa"" của bạn ở Cần Thơ. Nam Mon 2 The Boutique Hotel sẽ mang đến cho bạn quãng thời gian lưu trú thư giãn và dễ chịu nhất có thể. Đây cũng là lý do tại sao nhiều khách du lịch tiếp tục quay trở lại khách sạn sau nhiều năm.

Trong khi ở Nam Mon 2 The Boutique Hotel, du khách có thể khám phá Chùa Phật Học (2,2 km) và Chùa Ông (2,3 km), một trong những điểm đến hàng đầu của Cần Thơ.

Bạn sẽ tận hưởng căn phòng với quầy bar mini, tủ lạnh và điều hòa nhiệt độ, và bạn chắc chắn sẽ được kết nối internet trong thời gian này bởi Nam Mon 2 The Boutique Hotel cung cấp cho du khách wifi miễn phí.

Khách sạn nhỏ còn cung cấp dịch vụ phòng và nhân viên hỗ trợ khách. Với khách có xe cộ bãi đỗ xe có sẵn.

Khi ở Cần Thơ hãy nhớ thử sườn địa phương được yêu thích tại Bò Tùng Xẻo Nữ Nhi Hồng.

Nếu bạn thích khám phá Cần Thơ, hãy thử viện bảo tàng lịch sử, như Bảo Tàng Quân Khu 9.

Nam Mon 2 The Boutique Hotel giúp bạn khám phá Cần Thơ một cách nhanh chóng và dễ dàng, giúp kì nghỉ của bạn trở nên thư giãn và thích thú.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.tripadvisor.com.vn/Hotel_Review-g303942-d9727076-Reviews-Nam_Mon_2_The_Boutique_Hotel-Can_Tho_Mekong_Delta.html","KhachSan/image_hotel/192.jpg","Giá Trung Bình"
"193","Phuong Dong Hotel","9","3","Superb","12","7","Twin Room","62 Đường 30 Tháng 4, An Lạc, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.2 km from centre","Tọa lạc tại thành phố Quy Nhơn, cách Bãi tắm Hoàng Hậu 2,1 km, Phuong Dong Hotel and Apartment cung cấp chỗ nghỉ với quầy bar, chỗ đỗ xe riêng miễn phí và sảnh khách chung. Trong số các tiện nghi của chỗ nghỉ này còn có dịch vụ phòng, dịch vụ concierge và WiFi miễn phí trong toàn bộ khuôn viên. Chỗ nghỉ cũng cung cấp dịch vụ lễ tân 24 giờ, bếp chung và dịch vụ thu đổi ngoại tệ cho khách.

Phòng nghỉ tại khách sạn được trang bị máy điều hòa, truyền hình cáp màn hình phẳng, tủ lạnh, ấm đun nước, vòi sen, máy sấy tóc và bàn làm việc. Mỗi phòng đều có phòng tắm riêng với đồ vệ sinh cá nhân miễn phí.

Sân bay gần nhất là sân bay Phù Cát, nằm trong bán kính 28 km từ Phuong Dong Hotel and Apartment, và chỗ nghỉ cung cấp dịch vụ đưa đón sân bay với một khoản phụ phí.","1 đêm, 1 người lớn","4 giường đôi","https://www.booking.com/hotel/vn/khach-san-phuong-dong-quy-nhon.vi.html","KhachSan/image_hotel/193.png","Giá Trung Bình"
"194","Hong Phat Hotel","9","162","Superb","15","10","Standard Double Room","Đường Thủ Khoa Huân, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","6.3 km from centre
","Tọa lạc tại thành phố Quy Nhơn thuộc tỉnh Bình Định, Restaurant & Hotel Hồng Phát cung cấp chỗ ở với bãi đậu xe riêng miễn phí.

Tất cả các phòng đều có máy lạnh và TV màn hình phẳng.

Khách sạn căn hộ có sân hiên cho khách sử dụng.

Sân bay gần nhất là Sân bay Phù Cát, cách Restaurant & Hotel Hồng Phát 25 km.","1 đêm, 1 người lớn","2 giường tầng","https://www.booking.com/hotel/vn/restaurant-amp-hong-phat.vi.html","KhachSan/image_hotel/194.jpg","Giá Trung Bình"
"195","Fortuneland Hotel","7","162","Good","10","5","Single Room","141 Trần Văn Khéo, Cái Khế, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.3 km from centre
","Dong Ha Fortuneland Hotel có hồ bơi ngoài trời, bể sục, sân tennis, trung tâm thể dục, lễ tân 24 giờ, truy cập WiFi miễn phí trong tất cả các khu vực và chỗ đỗ xe miễn phí trong khuôn viên.

Tọa lạc tại trung tâm Thành phố Cần Thơ, khách sạn này cách Chùa Phật Học, Nhà cổ Bình Thủy và ga Cần Thơ 2 km, sân bay quốc tế Cần Thơ 4 km và Chợ nổi Cái Răng 30 phút đi thuyền.

Với tầm nhìn ra quang cảnh thành phố, phòng nghỉ gắn máy điều hòa tại đây được trang bị phòng tắm riêng đi kèm máy sấy tóc, vòi sen và đồ vệ sinh cá nhân miễn phí, TV truyền hình cáp màn hình phẳng, tủ quần áo, tủ lạnh mini và khu vực ghế ngồi.

Dong Ha Fortuneland Hotel cung cấp trung tâm dịch vụ doanh nhân cho khách sử dụng miễn phí, phòng giữ hành lý và báo. Du khách có thể đến bàn đặt tour để yêu cầu dịch vụ cho thuê xe hơi và thu xếp việc đi tham quan. Dịch vụ giặt là và các liệu pháp spa được cung cấp với một khoản phụ phí.

Nhà hàng Fortune của khách sạn phục vụ các món ăn Kiểu Âu và Á hảo hạng từ 06:30 - 22:00. Du khách có thể thưởng thức bữa sáng tự chọn hàng ngày và yêu cầu dịch vụ phòng.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/van-phat-can-tho-central.vi.html","KhachSan/image_hotel/195.jpg","Giá Cao"
"196","Can Tho Ecolodge","8","43","Very good","15","10","King Room with Garden View","542, Area No.3, Ba Lang ward, Cái Răng, Cần Thơ, Việt Nam","Cái Răng","0.8 km from centre
","Tọa lạc tại thành phố Cần Thơ, Can Tho Ecolodge có xe đạp cho khách sử dụng miễn phí, hồ bơi ngoài trời, khu vườn và quầy bar. Trong số các tiện nghi của chỗ nghỉ này còn có nhà hàng, lễ tân 24 giờ, dịch vụ phòng và WiFi miễn phí. Phòng nghỉ tại đây được bố trí ban công nhìn ra khu vườn.

Phòng nghỉ tại Can Tho Ecolodge có khu vực ghế ngồi, máy điều hòa và bàn làm việc. Mỗi phòng cũng được trang bị phòng tắm riêng với bồn tắm, máy sấy tóc và đồ vệ sinh cá nhân miễn phí.

Chỗ nghỉ phục vụ bữa sáng tự chọn hàng ngày.

Đạp xe là một trong những hoạt động du khách có thể tham gia gần Can Tho Ecolodge.

Resort nằm cách Chợ nổi Cái Răng 4,5 km và Bảo tàng Cần Thơ 10 km. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 16 km từ Can Tho Ecolodge.","1 đêm, 1 người lớn","2 giường (1 giường đơn, 1 giường đôi lớn)","https://www.booking.com/hotel/vn/can-tho-ecolodge.vi.html","KhachSan/image_hotel/196.jpg","Giá Trung Bình"
"197","Khach Sạn Ninh Kiều Riverside","7","178","Exceptional","12","7","Cottage with Garden View","2 Hai Bà Trưng st, Tân An, Ninh Kiều, Cần Thơ 900000, Việt Nam","Ninh Kiều","0.9 km from centre","Ninh Kieu Riverside Hotel tọa lạc tại thành phố Cần Thơ và cách Cầu đi bộ Bến Ninh Kiều chỉ 1 phút dạo bước. Du khách có thể dùng bữa trong nhà hàng hay thư giãn ở quán bar. Khách sạn cung cấp miễn phí Wi-Fi trong toàn khuôn viên và bãi đậu xe riêng tại chỗ.

Tất cả các phòng nghỉ tại đây đều được trang bị truyền hình cáp màn hình phẳng, ấm đun nước và phòng tắm riêng kèm vòi sen. Những tiện nghi khác bao gồm dép và đồ vệ sinh cá nhân miễn phí.

Nhân viên song ngữ tại quầy lễ tân 24 giờ có thể hỗ trợ khách với các dịch vụ nhận phòng và trả phòng riêng, thu đổi ngoại tệ cũng như giữ hành lý.

Ninh Kieu Riverside Hotel cách Chợ Đêm 400 m, Bảo tàng Cần Thơ 500 m, Chợ nổi Cái Răng 7 km và sân bay gần nhất là sân bay Rạch Giá 72 km.","1 đêm, 1 người lớn","2 giường đôi lớn","https://www.booking.com/hotel/vn/ninh-kieu.vi.html","KhachSan/image_hotel/197.jpg","Giá Trung Bình"
"198","Anh Dao Mekong 2","9","47","Fabulous","15","10","Deluxe Queen Room with Two Queen Beds","8 Xuân Thủy, Phường An Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.2 km from centre","Nằm tại thành phố Cần Thơ, cách Chợ Nổi Cái Răng 3,1 km, Anh Dao Mekong 2 Hotel có hồ bơi ngoài trời và tiện nghi BBQ. Khách sạn có sân hiên tắm nắng và trung tâm spa đồng thời khách có thể dùng bữa tại nhà hàng.

Mỗi phòng nghỉ tại khách sạn này đều được trang bị máy lạnh và TV màn hình phẳng. Một số phòng còn có khu vực tiếp khách để thuận tiện cho khách. Tầm nhìn ra quang cảnh hồ bơi, khu vườn hoặc thành phố là điểm nổi bật trong một số phòng. Phòng đi kèm phòng tắm riêng với bồn tắm nước nóng và bồn tắm cùng áo choàng tắm. Dép đi trong phòng và đồ vệ sinh cá nhân miễn phí cũng được cung cấp nhằm tạo sự thoải mái cho khách.

Khách sẽ tìm thấy dịch vụ đưa đón miễn phí và thợ làm tóc tại khách sạn.

Khách sạn cung cấp dịch vụ cho thuê xe đạp và khu vực này nổi tiếng với hoạt động đi xe đạp. Khách sạn cũng cung cấp dịch vụ cho thuê xe hơi. Bến Ninh Kiều cách Anh Dao Mekong 2 Hotel 7 km trong khi Bảo tàng Cần Thơ cách khách sạn 6,8 km. Sân bay gần nhất là Sân bay Cần Thơ cách Anh Dao Mekong 2 Hotel 12 km.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/anh-dao-mekong-2.vi.html","KhachSan/image_hotel/198.jpg","Giá Trung Bình"
"199","Queenie House","8","48","Good","38","33","Double Room","76 Đ. Lý Tự Trọng, An Cư, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","0.6 km from centre
","Queenie House nằm ở thành phố Cần Thơ, cách trung tâm thương mại Vincom Plaza Xuân Khánh 1,4 km. Nhà nghỉ này nằm cách Bến Ninh Kiều và trung tâm thương mại Vincom Plaza Hùng Vương một đoạn ngắn. Chỗ nghỉ có Wi-Fi miễn phí, sân hiên, bếp chung và sảnh khách chung cho khách sử dụng.

Các phòng tại nhà nghỉ được trang bị máy điều hòa và một số phòng còn có ban công.

Queenie House nằm cách Siêu thị Lotte Mart Cần Thơ 2 km, Chợ nổi Cái Răng 6 km và Sân bay Cần Thơ 9,6 km.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/queenie-house.vi.html","KhachSan/image_hotel/199.jpg","Giá Cao"
"200","Ninh Kieu 2 Hotel","6","336","Review score","11","6","Double Room","03 Đại lộ Hoà Bình, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","0.8 km from centre
","Tọa lạc tại Cần Thơ, cách Bến Ninh Kiều chưa đầy 1 km, NINH KIEU 2 HOTEL cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, trung tâm thể dục và quán bar. Khách sạn 4 sao này có sảnh khách chung và phòng nghỉ lắp máy điều hòa với WiFi miễn phí cùng phòng tắm riêng. Chỗ nghỉ có lễ tân 24 giờ, bếp chung và dịch vụ thu đổi ngoại tệ cho khách.

Phòng nghỉ tại khách sạn được trang bị TV màn hình phẳng.

Khách nghỉ tại NINH KIEU 2 HOTEL có thể thưởng thức bữa sáng kiểu lục địa hoặc bữa sáng à la carte.

Chỗ nghỉ cũng có sân hiên.

Các điểm tham quan nổi tiếng gần NINH KIEU 2 HOTEL bao gồm trung tâm thương mại Vincom Plaza Xuân Khánh, Bảo tàng Cần Thơ và Cầu đi bộ Ninh Kiều. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 9 km từ khách sạn.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/ninh-kieu-2-can-tho.vi.html","KhachSan/image_hotel/200.jpg","Giá Trung Bình"
"201","Magnolia's Can Tho","7","76","Good","34","29","Standard Double Room","79 Đường Châu Văn Liêm, Tân An, Ninh Kiều, Cần Thơ 94113, Việt Nam","Ninh Kiều","0.3 km from centre","Nằm cách Bến Ninh Kiều 600 m, Magnolia's Can Tho có sảnh khách chung, khu vườn cũng như chỗ nghỉ lắp máy điều hòa với ban công và WiFi miễn phí.

Các chỗ nghỉ tại đây được trang bị sàn lát gỗ, bếp đầy đủ tiện nghi với tủ lạnh, khu vực ăn uống, truyền hình cáp màn hình phẳng và phòng tắm riêng đi kèm vòi sen cùng máy sấy tóc. Để thêm phần thuận tiện cho du khách, chỗ nghỉ có thể cung cấp khăn tắm và ga trải giường với một khoản phụ phí.

Homestay phục vụ bữa sáng kiểu lục địa hoặc bữa sáng à la carte.

Magnolia's Can Tho có sân hiên.

Du khách có thể thuê xe hơi tại chỗ nghỉ.

Các điểm tham quan nổi tiếng gần Magnolia's Can Tho bao gồm trung tâm thương mại Vincom Plaza Xuân Khánh, Bảo tàng Cần Thơ và Cầu đi bộ Ninh Kiều. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 10 km từ homestay này.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/the-mag-ninh-kieu.vi.html","KhachSan/image_hotel/201.jpg","Giá Cao"
"202","Tay Ho Hotel","9","5","Fabulous","29","24","King Room with Garden View","42 Đường Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.3 km from centre
","Mọi sự cố gắng đều nhằm mục đích khiến cho du khách hài lòng. Để làm như vậy, khách sạn cung cấp các dịch vụ và tiện nghi tốt nhất. Khách sạn cung cấp nhiều tiện nghi trong khuôn viên để làm hài lòng cả những vị khách khó tính nhất.

Tất cả các phòng nghỉ của khách đều được trang bị các tiện nghi chu đáo để đảm bảo một cảm giác thoải mái vô song. Hàng loạt các dịch vụ giải trí của khách sạn đảm bảo bạn có nhiều việc phải làm trong suốt kỳ nghỉ của mình.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/district/vn/hanoi/tayho.vi.html","KhachSan/image_hotel/202.jpg","Giá Cao"
"203","Winter Spring Home & Tourist","9","6","Superb","16","11","Double Room","65 Ung Văn Khiêm, An Hội, Ninh Kiều, Cần Thơ 900000, Việt Nam","Ninh Kiều","1.3 km from centre
","Nằm cách trung tâm thương mại Vincom Plaza Hùng Vương 500 m, Winter Spring home & tourist cung cấp chỗ nghỉ với quầy bar, sân hiên và lễ tân 24 giờ để tạo thuận tiện cho du khách. Nhà nghỉ B&B này có cả WiFi lẫn chỗ đỗ xe riêng miễn phí.

Tất cả phòng nghỉ tại đây được trang bị máy điều hòa và một số còn có TV màn hình phẳng, máy giặt, ấm đun nước cũng như bếp.

Winter Spring home & tourist phục vụ bữa sáng kiểu Mỹ hoặc kiểu Á.

Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Bến Ninh Kiều, Sân vận động Cần Thơ và Bảo tàng Cần Thơ. Sân bay gần nhất là sân bay quốc tế Cần Thơ, cách Winter Spring home & tourist 9 km, và chỗ nghỉ cung cấp dịch vụ đưa đón sân bay với một khoản phụ phí.","1 đêm, 1 người lớn","2 giường đơn","https://www.booking.com/hotel/vn/winter-spring-home-amp-tourist-can-tho.vi.html","KhachSan/image_hotel/203.jpg","Giá Trung Bình"
"204","Mekong Palm House","9","311","Fabulous","11","6","Superior Double or Twin Room","Đường số 9 D3-39, khu nhà ở Nam Long, Cái Răng, Cần Thơ, Việt Nam","Cái Răng","2.8 km from centre
","Nằm ở thành phố Cần Thơ, Mekong Palm House cung cấp chỗ nghỉ với Wi-Fi miễn phí.

Mỗi phòng nghỉ tại đây đều có ghế sofa, khu vực ghế ngồi, TV màn hình phẳng, bếp nhỏ được trang bị đầy đủ tiện nghi và phòng tắm riêng với đồ vệ sinh cá nhân miễn phí. Phòng cũng có lò vi sóng, tủ lạnh và ấm đun nước.

Chỗ nghỉ phục vụ bữa sáng kiểu Á.

Chỗ nghỉ nhà dân này có cả sân chơi cho trẻ em.

Du khách có thể thư giãn trong vườn.

Trung tâm thương mại Vincom Plaza Xuân Khánh nằm cách Mekong Palm House 2,2 km. Sân bay gần nhất là Sân bay Cần Thơ, cách đó 15 km.","1 đêm, 1 người lớn","1 giường đôi cực lớn","https://www.booking.com/hotel/vn/mekong-palm-house.vi.html","KhachSan/image_hotel/204.jpg","Giá Trung Bình"
"205","Yen house","9","5","Fabulous","12","7","Superior Room","12R Đường Mạc Đĩnh Chi, Tân An, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","0.6 km from centre
","Với tầm nhìn ra quang cảnh khu vườn, Yên House & Coffee tọa lạc tại khu Bãi biển Mỹ Khê của thành phố Đà Nẵng, cách Bãi biển Mỹ Khê 400 m và cách Cầu Sông Hàn 1,7 km.

Chỗ ở được trang bị máy lạnh, nhà bếp đầy đủ tiện nghi, TV màn hình phẳng và phòng tắm riêng với bồn rửa vệ sinh, dép cùng máy sấy tóc. Ngoài ra còn có lò vi sóng, tủ lạnh, bếp nấu ăn và ấm đun nước.

Khách nghỉ tại căn hộ có thể thưởng thức bữa sáng gọi món.

Yên House & Coffee có sân hiên.

Dịch vụ cho thuê xe hơi có sẵn tại chỗ nghỉ.

Trung tâm thương mại Indochina Riverside Mall cách Yên House & Coffee 2 km trong khi Cầu khóa tình yêu Đà Nẵng cách đó 2,1 km. Sân bay gần nhất là Sân bay Quốc tế Đà Nẵng, cách căn hộ 6 km.","1 đêm, 1 người lớn","1 giường đôi","https://www.booking.com/hotel/vn/yen-house-amp-coffee.vi.html","KhachSan/image_hotel/205.jpg","Giá Trung Bình"
"206","Hotel Dong Nam","0","0",,"12","7","Deluxe Queen Room","1 Nguyễn Bỉnh Khiêm, An Hội, Ninh Kiều, Cần Thơ 900000, Việt Nam","Ninh Kiều","1.4 km from centre
","Dong Nam Hotel là một khách sạn nằm trong khu vực an ninh, toạ lạc tại Mỹ Bình.

Không chỉ sở hữu vị trí đắc địa, Dong Nam Hotel còn là một trong những khách sạn nằm cách Binh Son Sea Park chưa đầy 0,9 km và Ninh Chu Beach chưa đầy 3,49 km.

Thông tin về Dong Nam Hotel

Dành cho những du khách muốn du lịch thoải mái cùng ngân sách tiết kiệm, Dong Nam Hotel sẽ là lựa chọn lưu trú hoàn hảo, nơi cung cấp các tiện nghi chất lượng và dịch vụ tuyệt vời.

Hãy tận hưởng thời gian vui vẻ cùng cả gia đình với hàng loạt tiện nghi giải trí tại Dong Nam Hotel, một khách sạn tuyệt vời phù hợp cho mọi kỳ nghỉ bên người thân.

Du lịch một mình cũng không hề kém phần thú vị và Dong Nam Hotel là nơi thích hợp dành riêng cho những ai đề cao sự riêng tư trong kỳ lưu trú.

Dong Nam Hotel là lựa chọn thông thái nhất cho những ai đang tìm kiếm một khách sạn với dịch vụ xuất sắc nhưng hợp với túi tiền.

Tận hưởng những món ăn yêu thích với phong cách ẩm thực đặc biệt từ Dong Nam Hotel chỉ dành riêng cho quý khách.

Sóng WiFi phủ khắp các khu vực chung của khách sạn cho phép quý khách luôn kết nối với gia đình và bè bạn.

Dong Nam Hotel là khách sạn sở hữu đầy đủ tiện nghi và dịch vụ xuất sắc theo nhận định của hầu hết khách lưu trú.

Dong Nam Hotel là lựa chọn sáng suốt dành cho những du khách ghé thăm Mỹ Bình.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.traveloka.com/vi-vn/hotel/vietnam/dong-nam-hotel-3000010036294","KhachSan/image_hotel/206.jpg","Giá Trung Bình"
